                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     95,                  1.445,                 1.0859,                 1.0498,                0.76437,                0.72219,                0.76407,                0.34427,                 1.8503,                 1.2298,                 1.1588,              0.0015397,              0.0015397,              0.0015397
                     96,                   1.51,                 1.0883,                 1.0684,                0.75935,                 0.7332,                 0.7725,                0.34907,                  1.898,                 1.1757,                  1.196,              0.0015347,              0.0015347,              0.0015347
                     97,                  1.497,                 1.1324,                 1.0621,                0.76987,                0.72871,                0.78538,                0.35989,                 1.8902,                 1.1732,                 1.1885,              0.0015298,              0.0015298,              0.0015298
                     98,                 1.5062,                 1.1233,                 1.0695,                0.73983,                0.75547,                0.77586,                0.35756,                 1.8033,                 1.1715,                 1.1407,              0.0015248,              0.0015248,              0.0015248
                     99,                 1.5012,                 1.1255,                 1.1136,                0.71836,                0.76156,                0.76637,                0.35891,                 1.7886,                 1.1699,                 1.1439,              0.0015199,              0.0015199,              0.0015199
                    100,                 1.4505,                 1.0764,                 1.0639,                0.76424,                0.72019,                0.76321,                0.34464,                 1.9101,                 1.1857,                 1.1943,              0.0015149,              0.0015149,              0.0015149
                    101,                 1.5022,                 1.0491,                 1.0834,                0.74291,                0.72769,                0.75573,                0.33901,                 1.8421,                 1.2952,                 1.1684,              0.0015099,              0.0015099,              0.0015099
                    102,                 1.5284,                 1.1296,                 1.0671,                0.79209,                0.71533,                0.77959,                0.34979,                 1.9232,                 1.2087,                 1.2114,               0.001505,               0.001505,               0.001505
                    103,                 1.4665,                 1.0777,                 1.0922,                0.75079,                0.72201,                0.76919,                0.37618,                 1.7826,                 1.1485,                 1.1545,              0.0015001,              0.0015001,              0.0015001
                    104,                 1.5198,                 1.1292,                 1.0556,                0.74904,                0.71411,                0.72688,                0.28677,                 2.0174,                 1.2506,                 1.1937,              0.0014951,              0.0014951,              0.0014951
                    105,                 1.4725,                 1.0938,                 1.0655,                0.75513,                0.75304,                0.77759,                0.34349,                 1.9315,                 1.1926,                 1.1969,              0.0014901,              0.0014901,              0.0014901
                    106,                 1.4613,                 1.1158,                 1.0801,                  0.733,                 0.7481,                0.76891,                0.37747,                 1.7892,                 1.1508,                 1.1464,              0.0014852,              0.0014852,              0.0014852
                    107,                 1.4756,                  1.071,                  1.055,                0.77121,                0.72019,                0.77025,                0.34052,                  1.955,                  1.185,                 1.2207,              0.0014803,              0.0014803,              0.0014803
                    108,                 1.4833,                 1.0713,                 1.0803,                0.77292,                0.74119,                0.77521,                0.36993,                 1.7681,                 1.1998,                 1.1496,              0.0014753,              0.0014753,              0.0014753
                    109,                 1.4742,                 1.0951,                 1.0445,                0.75531,                 0.6722,                0.73597,                0.32637,                 1.8874,                 1.2414,                 1.1812,              0.0014703,              0.0014703,              0.0014703
                    110,                 1.5099,                 1.1294,                  1.087,                0.74571,                0.73479,                0.75849,                0.33972,                 1.9389,                 1.2243,                 1.2179,              0.0014654,              0.0014654,              0.0014654
                    111,                   1.48,                  1.077,                 1.0574,                0.75323,                0.73897,                 0.7735,                0.33908,                 1.9431,                  1.172,                  1.202,              0.0014605,              0.0014605,              0.0014605
                    112,                 1.5116,                 1.1077,                 1.0814,                 0.7779,                0.76521,                0.78099,                0.34908,                 1.8685,                 1.1824,                 1.1659,              0.0014555,              0.0014555,              0.0014555
                    113,                 1.4834,                 1.0827,                  1.088,                0.75277,                0.75192,                0.76775,                0.34219,                 1.8917,                 1.2252,                 1.1725,              0.0014505,              0.0014505,              0.0014505
                    114,                 1.5144,                 1.0752,                  1.056,                0.72706,                0.75184,                0.76849,                0.36116,                 1.7909,                  1.205,                 1.1538,              0.0014456,              0.0014456,              0.0014456
                    115,                 1.4797,                 1.0854,                 1.0633,                0.76351,                 0.6795,                 0.7485,                0.33525,                 1.9292,                 1.2237,                 1.2105,              0.0014406,              0.0014406,              0.0014406
                    116,                 1.4727,                 1.0684,                 1.0723,                0.74424,                0.75404,                0.78111,                0.35063,                  1.846,                 1.2022,                  1.163,              0.0014357,              0.0014357,              0.0014357
                    117,                 1.4719,                 1.0576,                  1.068,                0.77031,                0.71808,                0.76411,                0.31247,                 1.9262,                 1.2034,                 1.1579,              0.0014307,              0.0014307,              0.0014307
                    118,                  1.477,                  1.083,                 1.0488,                 0.7603,                0.72931,                0.76419,                0.30257,                 1.9879,                 1.2291,                  1.201,              0.0014258,              0.0014258,              0.0014258
                    119,                 1.4699,                 1.0791,                 1.0672,                0.79417,                0.72993,                0.79117,                0.34378,                 1.9353,                   1.21,                 1.2098,              0.0014208,              0.0014208,              0.0014208
                    120,                 1.4462,                 1.0616,                 1.0721,                0.77953,                0.77857,                0.78081,                0.35918,                 1.9303,                 1.1986,                 1.2116,              0.0014159,              0.0014159,              0.0014159
                    121,                 1.4899,                 1.0855,                 1.0829,                0.73046,                0.73358,                0.75658,                0.34221,                 1.8835,                 1.1616,                 1.1718,               0.001411,               0.001411,               0.001411
                    122,                 1.4629,                  1.077,                 1.0964,                 0.7767,                0.73844,                0.78194,                 0.3569,                 1.8364,                 1.1782,                 1.1553,               0.001406,               0.001406,               0.001406
                    123,                 1.4498,                 1.0402,                  1.049,                0.77671,                0.73633,                0.78516,                0.35884,                 1.8695,                 1.1867,                  1.187,              0.0014011,              0.0014011,              0.0014011
                    124,                 1.4519,                 1.0659,                 1.0404,                0.77092,                0.74102,                0.78851,                0.34276,                  1.877,                  1.151,                 1.1782,              0.0013961,              0.0013961,              0.0013961
                    125,                 1.4551,                 1.0402,                  1.069,                0.77445,                0.75606,                0.79434,                0.34197,                 1.9998,                 1.1832,                 1.2429,              0.0013912,              0.0013912,              0.0013912
                    126,                 1.4532,                 1.0026,                 1.0363,                0.77604,                0.72993,                0.77863,                0.35005,                 1.8856,                 1.2171,                 1.1849,              0.0013862,              0.0013862,              0.0013862
                    127,                 1.4869,                 1.0958,                 1.0608,                0.77339,                0.75426,                0.79677,                0.37947,                 1.8374,                 1.1616,                   1.18,              0.0013813,              0.0013813,              0.0013813
                    128,                 1.4631,                 1.0795,                 1.0496,                0.79686,                 0.7349,                0.79426,                0.34154,                  1.908,                 1.2103,                 1.1956,              0.0013763,              0.0013763,              0.0013763
