                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     95,                 1.2265,                 1.2979,                0.81979,                0.74135,                0.70073,                0.76019,                0.39298,                 1.2899,                  1.454,                 0.8961,              0.0010793,              0.0010793,              0.0010793
                     96,                 1.2467,                 1.2777,                0.82063,                0.72798,                0.74209,                0.76509,                0.39373,                  1.335,                 1.4207,                0.93861,              0.0010694,              0.0010694,              0.0010694
                     97,                 1.2615,                 1.3843,                0.82304,                0.70877,                0.71411,                 0.7409,                0.38525,                 1.2975,                 1.4723,                0.89825,              0.0010595,              0.0010595,              0.0010595
                     98,                 1.1621,                 1.2102,                0.81787,                0.74105,                0.71411,                0.75904,                 0.3804,                 1.3542,                  1.472,                0.93086,              0.0010496,              0.0010496,              0.0010496
                     99,                 1.1834,                 1.2522,                0.81582,                0.74125,                0.70398,                0.75527,                0.39658,                 1.3138,                 1.4369,                0.98183,              0.0010397,              0.0010397,              0.0010397
                    100,                 1.1827,                 1.2129,                0.81176,                0.71576,                0.72749,                0.75858,                 0.3984,                 1.3099,                 1.4634,                  0.893,              0.0010298,              0.0010298,              0.0010298
                    101,                  1.219,                 1.2934,                0.80435,                0.76152,                0.71533,                0.76996,                0.39739,                 1.3056,                 1.3931,                0.89131,              0.0010199,              0.0010199,              0.0010199
                    102,                 1.2267,                 1.2711,                0.81378,                 0.7577,                0.71168,                0.77513,                0.40686,                 1.2922,                 1.3954,                0.89506,                0.00101,                0.00101,                0.00101
                    103,                 1.2058,                 1.2183,                0.82435,                0.75054,                0.70803,                 0.7615,                 0.3914,                 1.3159,                 1.4179,                0.92348,              0.0010001,              0.0010001,              0.0010001
                    104,                 1.2074,                 1.2318,                0.81798,                0.74854,                 0.7098,                0.74838,                0.38723,                 1.3064,                 1.3989,                 0.9093,             0.00099019,             0.00099019,             0.00099019
                    105,                  1.192,                 1.2125,                0.81599,                0.71513,                0.71898,                0.74893,                0.39179,                 1.2541,                 1.4266,                0.88795,             0.00098029,             0.00098029,             0.00098029
                    106,                 1.1623,                 1.2378,                0.81105,                0.72763,                0.71655,                0.75733,                 0.3842,                 1.3236,                  1.445,                0.90736,             0.00097039,             0.00097039,             0.00097039
                    107,                 1.2241,                 1.2872,                0.80458,                0.71873,                 0.7129,                0.75025,                 0.3851,                 1.3184,                 1.4057,                 1.0468,             0.00096049,             0.00096049,             0.00096049
                    108,                 1.1984,                 1.2892,                0.82858,                0.73795,                0.73601,                0.77991,                0.40954,                 1.2702,                 1.3998,                0.88963,             0.00095059,             0.00095059,             0.00095059
                    109,                 1.2054,                 1.2803,                0.81354,                0.77236,                0.72263,                0.77128,                0.40142,                 1.2971,                 1.4176,                0.92669,             0.00094069,             0.00094069,             0.00094069
                    110,                 1.1766,                 1.2406,                0.81722,                0.76025,                0.70594,                0.77473,                0.40099,                  1.313,                 1.4103,                0.90525,             0.00093079,             0.00093079,             0.00093079
                    111,                 1.1818,                 1.2515,                0.81667,                0.74331,                0.72871,                0.77654,                0.40138,                 1.3371,                 1.3766,                0.96796,             0.00092089,             0.00092089,             0.00092089
                    112,                 1.1965,                 1.2715,                0.83234,                0.71223,                0.73723,                0.75754,                0.39542,                 1.2842,                 1.3671,                0.90518,             0.00091099,             0.00091099,             0.00091099
                    113,                 1.1675,                 1.2043,                0.80963,                0.72262,                0.73211,                0.75649,                0.40109,                 1.2929,                 1.4773,                0.89509,             0.00090109,             0.00090109,             0.00090109
                    114,                 1.1895,                 1.2621,                0.83816,                  0.734,                0.73236,                0.76336,                0.39565,                 1.3179,                 1.3944,                0.96145,             0.00089119,             0.00089119,             0.00089119
