                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    101,                 1.6264,                 1.4767,                 1.1014,                0.69266,                0.70195,                0.72722,                0.25289,                 2.1274,                 1.5101,                 1.2121,              0.0016733,              0.0016733,              0.0016733
                    102,                 1.6682,                 1.4913,                 1.1054,                0.70381,                0.68127,                 0.7125,                0.23907,                 2.1725,                 1.4844,                 1.2012,                0.00167,                0.00167,                0.00167
                    103,                 1.6222,                 1.5171,                 1.1036,                0.73134,                0.67558,                0.72287,                0.22546,                 2.2178,                 1.4583,                 1.2286,              0.0016667,              0.0016667,              0.0016667
                    104,                 1.6422,                 1.4207,                 1.1046,                0.72583,                 0.6399,                0.70424,                0.26755,                 2.0699,                 1.3861,                 1.1721,              0.0016634,              0.0016634,              0.0016634
                    105,                 1.6223,                 1.4825,                 1.0821,                0.73974,                0.71168,                0.76309,                 0.2812,                 2.0596,                 1.3825,                 1.1865,              0.0016601,              0.0016601,              0.0016601
                    106,                 1.6422,                  1.457,                 1.1212,                0.72624,                0.70803,                0.75028,                0.27965,                  2.077,                 1.4989,                 1.1981,              0.0016568,              0.0016568,              0.0016568
                    107,                 1.6755,                 1.4862,                 1.1088,                0.72088,                0.68127,                0.72484,                0.27243,                 2.0764,                 1.4285,                  1.233,              0.0016535,              0.0016535,              0.0016535
                    108,                 1.6725,                 1.5354,                 1.1148,                0.73588,                  0.691,                0.74694,                  0.297,                 1.9993,                 1.3702,                 1.1742,              0.0016502,              0.0016502,              0.0016502
                    109,                 1.6176,                 1.4494,                 1.1287,                0.72829,                 0.6545,                0.71632,                0.26705,                 2.1054,                  1.483,                 1.2332,              0.0016469,              0.0016469,              0.0016469
                    110,                 1.6552,                 1.4449,                 1.0982,                0.76412,                0.69756,                0.75364,                 0.3247,                 1.9424,                 1.3029,                 1.1679,              0.0016436,              0.0016436,              0.0016436
                    111,                 1.6589,                 1.4695,                 1.0952,                0.71971,                0.65815,                0.68393,                0.21601,                 2.3237,                 1.6155,                 1.3234,              0.0016403,              0.0016403,              0.0016403
                    112,                 1.6131,                 1.4603,                 1.1078,                0.74019,                0.70358,                0.72956,                  0.263,                 2.1711,                 1.4659,                 1.2565,               0.001637,               0.001637,               0.001637
                    113,                 1.6576,                 1.4721,                  1.118,                 0.7732,                0.66357,                0.74669,                0.32033,                 1.9722,                 1.3073,                 1.2106,              0.0016337,              0.0016337,              0.0016337
                    114,                  1.648,                 1.5058,                 1.0899,                0.77531,                0.67883,                0.75345,                0.27498,                 2.1259,                 1.4082,                 1.2479,              0.0016304,              0.0016304,              0.0016304
                    115,                 1.6234,                 1.4562,                 1.0998,                0.74908,                 0.6983,                0.75127,                0.26217,                 2.1611,                 1.4258,                 1.2451,              0.0016271,              0.0016271,              0.0016271
                    116,                 1.6337,                 1.4683,                 1.1196,                0.76787,                 0.6983,                0.75706,                0.33598,                 1.8295,                 1.2886,                 1.1376,              0.0016238,              0.0016238,              0.0016238
                    117,                 1.6159,                 1.4161,                 1.0925,                0.78225,                 0.6983,                0.76332,                0.31741,                 1.9876,                 1.2752,                  1.183,              0.0016205,              0.0016205,              0.0016205
                    118,                 1.6393,                 1.4667,                 1.1088,                0.72238,                0.65815,                0.69533,                 0.2321,                 2.2813,                 1.5395,                 1.3366,              0.0016172,              0.0016172,              0.0016172
                    119,                 1.6328,                 1.4508,                 1.0911,                0.76712,                0.68978,                0.74963,                0.31176,                 1.9401,                  1.284,                 1.1633,              0.0016139,              0.0016139,              0.0016139
