                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     93,                 1.5983,                 1.4622,                 1.1235,                0.71789,                0.70583,                0.71455,                0.24155,                 2.2137,                 1.3625,                 1.2191,              0.0015496,              0.0015496,              0.0015496
                     94,                  1.618,                 1.4699,                 1.0843,                0.77697,                0.69951,                0.75893,                0.30176,                 2.0342,                 1.3452,                 1.1759,              0.0015446,              0.0015446,              0.0015446
                     95,                 1.5997,                 1.4245,                 1.1097,                 0.7627,                0.71655,                0.76066,                0.29145,                 2.0307,                 1.2945,                 1.1748,              0.0015397,              0.0015397,              0.0015397
                     96,                 1.6141,                 1.4246,                 1.0929,                0.76764,                0.70438,                0.74992,                0.31508,                 1.9104,                 1.3083,                 1.1378,              0.0015347,              0.0015347,              0.0015347
                     97,                 1.6306,                 1.4666,                 1.0907,                0.72521,                0.71597,                0.74537,                0.28499,                 2.0005,                  1.385,                   1.18,              0.0015298,              0.0015298,              0.0015298
                     98,                 1.5888,                 1.4336,                 1.1088,                0.72621,                 0.6764,                0.70436,                0.26423,                 2.0555,                 1.4205,                 1.1852,              0.0015248,              0.0015248,              0.0015248
                     99,                  1.634,                 1.4256,                 1.1094,                0.74503,                0.71411,                0.76419,                0.32452,                 1.9725,                 1.3085,                  1.193,              0.0015199,              0.0015199,              0.0015199
                    100,                 1.6332,                 1.4949,                 1.1414,                0.74074,                0.71046,                0.73457,                0.27076,                 2.1042,                 1.5359,                 1.2108,              0.0015149,              0.0015149,              0.0015149
                    101,                 1.6144,                 1.4353,                 1.1126,                0.74265,                0.68457,                0.72426,                 0.2808,                 2.0797,                 1.4283,                 1.2062,              0.0015099,              0.0015099,              0.0015099
                    102,                 1.5967,                  1.438,                 1.0936,                0.73593,                0.70925,                0.73179,                0.27278,                 2.0882,                 1.2946,                 1.1945,               0.001505,               0.001505,               0.001505
                    103,                 1.5915,                 1.3958,                 1.0947,                0.76055,                 0.7056,                0.74959,                0.28914,                 2.1042,                 1.2885,                 1.2353,              0.0015001,              0.0015001,              0.0015001
                    104,                 1.5822,                 1.3662,                 1.1053,                0.74907,                0.72506,                0.73907,                0.28856,                 1.9803,                  1.323,                 1.1758,              0.0014951,              0.0014951,              0.0014951
                    105,                 1.6197,                 1.4243,                 1.0942,                0.74891,                0.70073,                0.74155,                0.32048,                  1.932,                 1.3374,                  1.163,              0.0014901,              0.0014901,              0.0014901
                    106,                  1.597,                 1.4068,                 1.0957,                0.76061,                0.69576,                 0.7372,                0.28568,                 2.0268,                  1.336,                 1.1785,              0.0014852,              0.0014852,              0.0014852
                    107,                 1.5694,                 1.3636,                 1.0835,                0.76036,                0.69221,                0.70998,                0.22864,                 2.2484,                 1.3893,                  1.252,              0.0014803,              0.0014803,              0.0014803
                    108,                 1.5852,                 1.3856,                 1.0966,                0.73721,                0.74088,                0.76761,                0.34085,                  1.881,                 1.2339,                 1.1383,              0.0014753,              0.0014753,              0.0014753
                    109,                  1.584,                 1.3507,                 1.1018,                0.75101,                0.67883,                0.70811,                0.23572,                 2.2145,                 1.3511,                 1.2447,              0.0014703,              0.0014703,              0.0014703
                    110,                 1.6321,                 1.4513,                 1.1115,                0.74471,                0.70974,                0.74911,                0.27412,                 2.1247,                  1.478,                  1.257,              0.0014654,              0.0014654,              0.0014654
                    111,                 1.6234,                 1.4382,                 1.0811,                0.74656,                0.72384,                0.75818,                0.36027,                 1.8008,                 1.2584,                 1.1314,              0.0014605,              0.0014605,              0.0014605
                    112,                 1.6118,                 1.4403,                 1.1041,                0.73554,                0.70717,                0.72815,                 0.2701,                 2.0944,                 1.4038,                 1.2052,              0.0014555,              0.0014555,              0.0014555
                    113,                 1.6213,                 1.4551,                  1.107,                0.73994,                0.67032,                0.71548,                0.27677,                 2.0339,                 1.3309,                  1.167,              0.0014505,              0.0014505,              0.0014505
                    114,                 1.5926,                 1.4195,                 1.0794,                0.73906,                0.72704,                0.76258,                0.33123,                 1.8861,                 1.2666,                 1.1428,              0.0014456,              0.0014456,              0.0014456
                    115,                 1.6064,                 1.3956,                 1.1133,                0.75134,                0.70316,                0.74768,                0.31172,                 1.9418,                 1.2499,                 1.1535,              0.0014406,              0.0014406,              0.0014406
                    116,                 1.5976,                 1.3913,                 1.1015,                0.75239,                0.72384,                0.74895,                0.29464,                 2.0368,                 1.3469,                 1.1842,              0.0014357,              0.0014357,              0.0014357
                    117,                  1.561,                 1.3784,                 1.0849,                0.73158,                0.71655,                0.73766,                 0.2966,                 1.9776,                  1.372,                 1.1675,              0.0014307,              0.0014307,              0.0014307
                    118,                 1.5896,                 1.4207,                 1.0834,                0.74419,                0.68127,                0.73594,                0.30136,                 1.9832,                  1.283,                 1.1704,              0.0014258,              0.0014258,              0.0014258
                    119,                 1.5977,                 1.3578,                 1.1105,                0.73866,                0.73584,                0.75639,                0.30145,                 2.0244,                 1.2765,                 1.1929,              0.0014208,              0.0014208,              0.0014208
                    120,                 1.5591,                 1.3137,                 1.0699,                0.77229,                 0.7129,                0.76546,                0.30006,                 2.0357,                 1.2599,                  1.176,              0.0014159,              0.0014159,              0.0014159
                    121,                 1.5672,                 1.3666,                 1.0965,                0.76083,                0.70438,                0.76535,                0.29878,                 2.0531,                  1.287,                 1.2089,               0.001411,               0.001411,               0.001411
                    122,                 1.6054,                 1.4091,                 1.1219,                0.75744,                0.70438,                0.75466,                0.30154,                  1.981,                 1.2779,                  1.159,               0.001406,               0.001406,               0.001406
                    123,                 1.5784,                 1.3889,                 1.0899,                0.74582,                 0.7056,                0.72355,                0.25181,                 2.1373,                 1.4245,                  1.183,              0.0014011,              0.0014011,              0.0014011
                    124,                 1.6392,                 1.4367,                 1.1254,                0.75087,                0.72749,                0.76662,                0.32003,                 1.9698,                 1.3766,                 1.1712,              0.0013961,              0.0013961,              0.0013961
                    125,                 1.5639,                 1.3363,                 1.0759,                0.73156,                0.72871,                0.76157,                0.34362,                 1.8685,                  1.244,                 1.1381,              0.0013912,              0.0013912,              0.0013912
                    126,                 1.5946,                 1.3907,                 1.0877,                0.76126,                0.69586,                0.74126,                0.30389,                 2.0093,                 1.3097,                 1.1847,              0.0013862,              0.0013862,              0.0013862
                    127,                 1.5982,                 1.3832,                 1.0956,                0.71633,                0.70964,                0.74157,                0.30059,                 2.0246,                 1.3952,                 1.1852,              0.0013813,              0.0013813,              0.0013813
                    128,                 1.6042,                 1.3855,                 1.1006,                0.79257,                0.72628,                0.78335,                0.37154,                 1.7879,                 1.2221,                 1.1198,              0.0013763,              0.0013763,              0.0013763
