                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     71,                 1.3572,                0.92227,                 1.1431,                0.69259,                0.72871,                0.75554,                0.40248,                 1.4484,                 1.0247,                 1.2683,             0.00063499,             0.00063499,             0.00063499
                     72,                 1.3985,                0.97262,                 1.1502,                0.70484,                0.69221,                0.73411,                0.39312,                 1.4473,                 1.1107,                 1.2676,              0.0006152,              0.0006152,              0.0006152
                     73,                 1.3567,                0.92857,                 1.1657,                0.74275,                0.71654,                0.77272,                 0.4198,                 1.4343,                 1.0532,                 1.2511,             0.00059542,             0.00059542,             0.00059542
                     74,                 1.3365,                0.94858,                 1.1625,                0.72724,                0.70681,                0.76662,                0.41591,                 1.4493,                 1.0614,                 1.2476,             0.00057564,             0.00057564,             0.00057564
                     75,                 1.3075,                0.89813,                 1.1497,                0.73684,                0.72019,                0.76507,                0.41742,                 1.4282,                 1.0341,                  1.259,             0.00055586,             0.00055586,             0.00055586
                     76,                   1.33,                0.86022,                 1.1582,                0.72208,                0.73963,                0.77055,                0.41968,                 1.4562,                 1.0391,                 1.2584,             0.00053607,             0.00053607,             0.00053607
                     77,                 1.3285,                 0.8828,                 1.1396,                0.72501,                0.75304,                0.77258,                0.42213,                 1.4594,                 1.0178,                 1.2607,             0.00051629,             0.00051629,             0.00051629
                     78,                 1.3239,                0.86399,                 1.1374,                0.75305,                0.70438,                0.77662,                0.41822,                 1.4384,                 1.0133,                 1.2583,             0.00049651,             0.00049651,             0.00049651
                     79,                 1.3379,                0.91766,                 1.1303,                0.73372,                 0.7207,                0.76333,                0.41366,                 1.4412,                  1.052,                 1.2659,             0.00047672,             0.00047672,             0.00047672
                     80,                 1.3291,                0.91611,                 1.1344,                0.71951,                 0.7129,                 0.7477,                0.39622,                 1.4879,                 1.1014,                 1.2821,             0.00045694,             0.00045694,             0.00045694
