                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                 1.5547,                0.95977,                0.99727,                0.76309,                0.75182,                0.78805,                0.42255,                 1.6834,                 1.0607,                  1.158,               0.001208,               0.001208,               0.001208
                     63,                 1.5252,                0.96247,                0.99785,                0.74511,                0.72749,                0.76085,                0.41099,                  1.666,                 1.1437,                 1.1468,              0.0011948,              0.0011948,              0.0011948
                     64,                 1.4951,                 0.9568,                0.97102,                 0.7653,                0.73389,                0.77111,                0.39937,                 1.7121,                 1.0803,                  1.148,              0.0011816,              0.0011816,              0.0011816
                     65,                 1.4972,                0.94237,                0.99651,                0.75987,                0.74331,                 0.7803,                0.41869,                 1.6451,                 1.0757,                 1.1185,              0.0011684,              0.0011684,              0.0011684
                     66,                 1.4977,                0.93316,                0.98044,                0.76213,                0.74209,                 0.7942,                0.43021,                 1.6418,                 1.0612,                 1.1275,              0.0011552,              0.0011552,              0.0011552
                     67,                 1.4928,                0.92767,                0.97682,                 0.7511,                 0.7489,                0.78541,                0.41461,                 1.6199,                 1.0846,                 1.1127,               0.001142,               0.001142,               0.001142
                     68,                 1.4758,                0.92101,                0.98005,                0.75486,                0.76156,                0.78432,                0.42602,                 1.6443,                 1.0701,                 1.1259,              0.0011288,              0.0011288,              0.0011288
                     69,                 1.5002,                 0.9246,                0.99528,                0.75733,                0.74415,                 0.7806,                0.42374,                 1.6599,                 1.0369,                 1.1337,              0.0011156,              0.0011156,              0.0011156
                     70,                 1.4846,                0.89282,                0.97339,                0.73896,                0.77832,                0.79605,                0.42733,                 1.6611,                 1.0794,                 1.1371,              0.0011024,              0.0011024,              0.0011024
                     71,                 1.4409,                0.89077,                 0.9842,                0.76406,                0.72882,                0.77665,                0.41446,                   1.71,                 1.0897,                 1.1468,              0.0010892,              0.0010892,              0.0010892
                     72,                 1.4903,                0.93688,                0.97123,                0.75239,                0.73931,                0.78012,                0.42379,                 1.6731,                 1.0534,                  1.126,               0.001076,               0.001076,               0.001076
                     73,                 1.4802,                0.90538,                0.98943,                0.75132,                0.76886,                0.78989,                0.41137,                 1.6831,                 1.0878,                 1.1187,              0.0010628,              0.0010628,              0.0010628
                     74,                 1.4714,                0.95482,                 1.0029,                0.75664,                0.74135,                0.78194,                0.43106,                 1.6213,                  1.068,                 1.1204,              0.0010496,              0.0010496,              0.0010496
                     75,                 1.4769,                0.93206,                0.97407,                0.77303,                0.74166,                0.80418,                0.43908,                 1.6005,                 1.0468,                 1.1105,              0.0010364,              0.0010364,              0.0010364
                     76,                 1.4612,                0.89593,                 0.9763,                0.75338,                0.77372,                0.80168,                0.44015,                 1.6106,                  1.045,                 1.1133,              0.0010232,              0.0010232,              0.0010232
                     77,                 1.4455,                0.90184,                0.96292,                 0.7547,                0.76356,                 0.7883,                0.42266,                 1.6257,                 1.0652,                 1.1168,                0.00101,                0.00101,                0.00101
                     78,                 1.4694,                0.88313,                0.97425,                0.77087,                0.75182,                0.80075,                0.44058,                 1.6413,                 1.0289,                 1.1276,              0.0009968,              0.0009968,              0.0009968
                     79,                 1.4492,                 0.8887,                0.95919,                0.75011,                0.74939,                0.78571,                0.42325,                 1.6872,                 1.0471,                  1.164,              0.0009836,              0.0009836,              0.0009836
                     80,                 1.4655,                0.88045,                 0.9684,                0.77226,                0.77372,                0.80574,                0.43589,                 1.6362,                  1.024,                 1.1204,              0.0009704,              0.0009704,              0.0009704
                     81,                 1.4569,                0.88029,                0.96559,                0.76245,                0.78832,                0.81081,                0.45436,                 1.6443,                 1.0307,                 1.1285,              0.0009572,              0.0009572,              0.0009572
                     82,                 1.4711,                0.90369,                0.98115,                 0.7773,                0.75304,                0.80827,                0.43729,                 1.6305,                 1.0378,                 1.1205,               0.000944,               0.000944,               0.000944
                     83,                 1.4083,                0.84244,                0.96338,                0.74893,                0.78467,                0.80326,                0.44188,                  1.612,                 1.0183,                 1.1204,              0.0009308,              0.0009308,              0.0009308
                     84,                 1.4617,                 0.8861,                0.97461,                0.76851,                0.75304,                0.80383,                0.43618,                 1.6394,                 1.0138,                 1.1185,              0.0009176,              0.0009176,              0.0009176
                     85,                 1.4344,                0.85555,                0.98438,                0.77298,                0.77873,                 0.8072,                0.44038,                 1.6307,                 1.0147,                 1.1228,              0.0009044,              0.0009044,              0.0009044
                     86,                   1.46,                0.87367,                0.95755,                  0.771,                0.76764,                0.80782,                0.43814,                 1.6332,                 1.0022,                 1.1307,              0.0008912,              0.0008912,              0.0008912
                     87,                 1.4526,                0.85737,                0.96446,                0.76413,                0.77246,                0.80755,                0.44231,                 1.6133,                 1.0095,                 1.1208,               0.000878,               0.000878,               0.000878
                     88,                 1.4287,                0.86452,                0.96207,                0.73681,                0.76289,                0.78427,                0.42414,                 1.6392,                 1.0337,                 1.1227,              0.0008648,              0.0008648,              0.0008648
                     89,                 1.4404,                0.87352,                0.95547,                0.73184,                0.76277,                0.78721,                0.42785,                 1.6187,                  1.032,                 1.1325,              0.0008516,              0.0008516,              0.0008516
                     90,                  1.405,                0.85205,                0.96306,                0.76772,                0.74331,                0.79845,                0.44503,                 1.6181,                 1.0391,                 1.1274,              0.0008384,              0.0008384,              0.0008384
                     91,                 1.4161,                  0.852,                0.94423,                0.76297,                0.78832,                0.81409,                0.43943,                 1.6396,                 1.0088,                 1.1399,              0.0008252,              0.0008252,              0.0008252
                     92,                  1.439,                0.85321,                0.97384,                0.76459,                0.79319,                0.81459,                0.45496,                 1.6145,                 1.0127,                 1.1299,               0.000812,               0.000812,               0.000812
                     93,                 1.3998,                0.84586,                 0.9602,                 0.7777,                0.78345,                0.81722,                0.45102,                 1.6104,                 1.0117,                 1.1413,              0.0007988,              0.0007988,              0.0007988
                     94,                 1.4173,                0.83737,                0.96076,                 0.7598,                0.77251,                0.80672,                0.44581,                 1.6312,                 1.0178,                 1.1424,              0.0007856,              0.0007856,              0.0007856
                     95,                 1.4104,                 0.8237,                 0.9543,                0.79217,                0.72263,                0.79899,                0.42013,                  1.649,                 1.0436,                 1.1257,              0.0007724,              0.0007724,              0.0007724
                     96,                 1.3996,                0.82176,                0.96513,                0.77432,                0.76385,                 0.7992,                0.43222,                 1.6343,                 1.0428,                 1.1319,              0.0007592,              0.0007592,              0.0007592
                     97,                 1.4189,                0.82546,                0.95032,                0.76078,                0.76399,                0.81012,                0.44824,                 1.6223,                 1.0151,                 1.1379,               0.000746,               0.000746,               0.000746
                     98,                 1.4137,                0.83562,                0.95911,                0.72934,                0.79005,                0.79999,                0.43085,                 1.6397,                 1.0147,                 1.1253,              0.0007328,              0.0007328,              0.0007328
                     99,                 1.3879,                0.84624,                0.96662,                0.77842,                0.76073,                0.81347,                0.45088,                 1.6103,                 1.0156,                 1.1236,              0.0007196,              0.0007196,              0.0007196
                    100,                 1.3784,                0.82206,                0.95707,                0.77752,                0.76886,                0.81326,                0.44242,                 1.6285,                 1.0057,                 1.1237,              0.0007064,              0.0007064,              0.0007064
